uid,Progress,Duration (in seconds),Finished,bergami_org,bergami_dept,pros,cons,story,bergami_org_num,bergami_dept_num,mael_avg,Length of Service in Years,Job Title,Division,Department,Function,Work Location,Work State,Work Country,Legal Entity Name,Year of Birth,Gender,EEO Code,2019 Performance,2020 Performance,Collabera,2019_perf_dummy,2020_perf_dummy,disengagement,exhaustion,burnout,race,low_quality_response,pros_toks,cons_toks,story_toks,pros_we,pros_i,pros_they,cons_we,cons_i,cons_they,story_we,story_i,story_they,pros_cleaned,cons_cleaned,story_cleaned,pros_toks_len,cons_toks_len,story_toks_len,glassdoor_toks,glassdoor_cleaned,glassdoor_toks_len,low_quality_pros,low_quality_cons,low_quality_story,pros_topic1,pros_topic2,pros_topic3,pros_topic4,pros_topic5,pros_topic6,pros_topic7,pros_topic8,pros_topic9,pros_topic10,cons_topic1,cons_topic2,cons_topic3,cons_topic4,cons_topic5,cons_topic6,cons_topic7,cons_topic8,cons_topic9,cons_topic10
U667,100,4431,True,F,F,I came to Collabera for the opportunity to grow with an organization and hopefully get into leadership. Collabera has taken the time to invest in me to get me to my professional goals. The culture of Collabera is amazing and our company is constantly trying to find competitive advantages in our industry. Whether that be new service offerings or rolling out new Applications that make our job easier. Collabera wants to be an industry leader and I believe the company is doing everything they can do that.,"I would say there are a lot of growing pains at Collabera. From certain internal process, to systems, to overload of unnecessary emails, etc... I still think Collabera is still trying to figure out things since we have gone to a Regional model. That was a big company wide mindset shift and I think we are still learning. I think some of the training we could improve for recruiters and sales. 
I do feel that delivery sometimes does not trust Account Managers that are working directly with clients. We see this in having to jump through hoops to get positions changed to QP or Direct. That can be very frustrating at times when a sales person is doing everything they can to close business.
All in all I think Collabera is trying to do the right thing to improve our business. We just have a lot of internals things that need to be ironed out.",My favorite story is when I went to PC / Cancun trip within my first year at Collabera. I was blessed to make it to Cancun as a milestone achiever and on my flight there I hit $10K. Whenever I arrived people were congratulating me on the achievement and made me feel very appreciated. I think Collabera does a great job is showing this appreciation to its employees and celebrating the achievements.  ,6.0,6.0,4.666666666666667,2.8,Senior Account Manager,Regional,Sales,Sales,Dallas (North Dallas Parkway),Texas,U.S.A.,Collabera Inc.,1986,Male,White,Achieved,Achieved,1,1.0,1.0,1.0,2.0,1.5,White,0,"['came', 'opportunity', 'grow', 'organization', 'hopefully', 'leadership', 'taken', 'time', 'invest', 'professional', 'goal', 'culture', 'amazing', 'constantly', 'trying', 'find', 'competitive', 'advantage', 'industry', 'new', 'service', 'offering', 'rolling', 'new', 'application', 'job', 'easier', 'want', 'industry', 'leader', 'believe']","['growing', 'pain', 'certain', 'internal', 'process', 'system', 'overload', 'unnecessary', 'email', 'etc', 'think', 'trying', 'figure', 'thing', 'gone', 'regional', 'model', 'big', 'wide', 'mindset', 'shift', 'think', 'learning', 'think', 'training', 'improve', 'recruiter', 'sale', 'feel', 'delivery', 'trust', 'account', 'manager', 'directly', 'client', 'having', 'jump', 'hoop', 'position', 'changed', 'qp', 'direct', 'frustrating', 'time', 'sale', 'person', 'close', 'business', 'think', 'trying', 'right', 'thing', 'improve', 'business', 'internals', 'thing', 'need', 'ironed']","['favorite', 'story', 'went', 'pc', 'cancun', 'trip', 'year', 'blessed', 'cancun', 'milestone', 'achiever', 'flight', 'hit', 'arrived', 'congratulating', 'achievement', 'feel', 'appreciated', 'think', 'job', 'showing', 'appreciation', 'celebrating', 'achievement']",3,5,1,6,6,1,0,10,0,came opportunity grow organization hopefully leadership taken time invest professional goal culture amazing constantly trying find competitive advantage industry new service offering rolling new application job easier want industry leader believe,growing pain certain internal process system overload unnecessary email etc think trying figure thing gone regional model big wide mindset shift think learning think training improve recruiter sale feel delivery trust account manager directly client having jump hoop position changed qp direct frustrating time sale person close business think trying right thing improve business internals thing need ironed,favorite story went pc cancun trip year blessed cancun milestone achiever flight hit arrived congratulating achievement feel appreciated think job showing appreciation celebrating achievement,31,58,24,"['came', 'opportunity', 'grow', 'organization', 'hopefully', 'leadership', 'taken', 'time', 'invest', 'professional', 'goal', 'culture', 'amazing', 'constantly', 'trying', 'find', 'competitive', 'advantage', 'industry', 'new', 'service', 'offering', 'rolling', 'new', 'application', 'job', 'easier', 'want', 'industry', 'leader', 'believe', 'growing', 'pain', 'certain', 'internal', 'process', 'system', 'overload', 'unnecessary', 'email', 'etc', 'think', 'trying', 'figure', 'thing', 'gone', 'regional', 'model', 'big', 'wide', 'mindset', 'shift', 'think', 'learning', 'think', 'training', 'improve', 'recruiter', 'sale', 'feel', 'delivery', 'trust', 'account', 'manager', 'directly', 'client', 'having', 'jump', 'hoop', 'position', 'changed', 'qp', 'direct', 'frustrating', 'time', 'sale', 'person', 'close', 'business', 'think', 'trying', 'right', 'thing', 'improve', 'business', 'internals', 'thing', 'need', 'ironed']",came opportunity grow organization hopefully leadership taken time invest professional goal culture amazing constantly trying find competitive advantage industry new service offering rolling new application job easier want industry leader believe growing pain certain internal process system overload unnecessary email etc think trying figure thing gone regional model big wide mindset shift think learning think training improve recruiter sale feel delivery trust account manager directly client having jump hoop position changed qp direct frustrating time sale person close business think trying right thing improve business internals thing need ironed,89,0,0,0,0.0,0.0,0.0,0.16820748150348663,0.0,0.37981799244880676,0.4300879240036011,0.0,0.0,0.0,0.09195441007614136,0.1099546030163765,0.0,0.0,0.0,0.4457882046699524,0.0,0.021839424967765808,0.29971686005592346,0.023723606020212173
U297,100,58259,True,F,F,"Good Employee Relations and Fair Treatment
Safety and Equipment
Internal Promotion Prospects
Support and Training and Learning/Development
Benefits and Incentives
Flexibility of Working Hours","Growth limited based on the account or region supported
Too much micro management again account based
","Client reached out with concern on one of our consultants working on their critical project and wanted us to address it asap so that their project does not get affected.
At Collabera all teams got together synced up and communicated with resource make him understand the client concerns and did mild course correction and made him realize his importance and his responsibilities.
All this was done in 2 hours and informed client, situation under control, Client was might happy and appreciated our timely response to attend thi.
Classic example of Passion to service clients and responsive beyond imagination",6.0,6.0,3.1666666666666665,5.33,Senior Account Executive,Strategic Accounts Team,Sales,Client Acquisition,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1976,Male,Asian,Not Applicable,Not Applicable,1,,,2.333333333333333,2.0,2.166666666666667,Asian,0,"['relation', 'fair', 'treatment', 'safety', 'equipment', 'internal', 'promotion', 'prospect', 'support', 'training', 'learning', 'development', 'benefit', 'incentive', 'flexibility', 'hour']","['growth', 'limited', 'based', 'account', 'region', 'supported', 'micro', 'management', 'account', 'based']","['client', 'reached', 'concern', 'consultant', 'critical', 'project', 'wanted', 'address', 'soon', 'possible', 'project', 'affected', 'team', 'got', 'synced', 'communicated', 'resource', 'understand', 'client', 'concern', 'mild', 'course', 'correction', 'realize', 'importance', 'responsibility', 'hour', 'informed', 'client', 'situation', 'control', 'client', 'happy', 'appreciated', 'timely', 'response', 'attend', 'thi', 'classic', 'example', 'passion', 'service', 'client', 'responsive', 'imagination']",0,0,0,0,0,0,3,0,2,relation fair treatment safety equipment internal promotion prospect support training learning development benefit incentive flexibility hour,growth limited based account region supported micro management account based,client reached concern consultant critical project wanted address soon possible project affected team got synced communicated resource understand client concern mild course correction realize importance responsibility hour informed client situation control client happy appreciated timely response attend thi classic example passion service client responsive imagination,16,10,45,"['relation', 'fair', 'treatment', 'safety', 'equipment', 'internal', 'promotion', 'prospect', 'support', 'training', 'learning', 'development', 'benefit', 'incentive', 'flexibility', 'hour', 'growth', 'limited', 'based', 'account', 'region', 'supported', 'micro', 'management', 'account', 'based']",relation fair treatment safety equipment internal promotion prospect support training learning development benefit incentive flexibility hour growth limited based account region supported micro management account based,26,0,0,0,0.0,0.24642416834831238,0.06632160395383835,0.0,0.3741869032382965,0.0,0.0,0.0,0.21087579429149628,0.07276491075754166,0.0,0.37093546986579895,0.2937707006931305,0.0,0.0,0.0,0.27162253856658936,0.0,0.0,0.0
U730,100,2018,True,F,G,Core values and the energy we all put towards our common and individual goals,There is no downside but company should understand the skills resources have like as an example some one is better in recruiting and someone might be better in management.. you cant put all the flowers in one pot.. give all of them a chance..,"Collabera culture is awesome, Management decisions, support all are best than other companies as per my experience but it's a request like favoritism affects the others and that is why we lose good people of the company. Some didn't get timely growth, some started under performing due to lack of motivation and left. Just want to say all the students are not same in class. Some tops by skills and some tops by hard work. ",6.0,7.0,4.833333333333333,2.5,Senior Account Executive,Enterprise,Sales,Sales,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1988,Male,Asian,Achieved,Achieved,1,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,Asian,0,"['core', 'value', 'energy', 'common', 'individual', 'goal']","['downside', 'understand', 'skill', 'resource', 'like', 'example', 'better', 'recruiting', 'better', 'management', 'flower', 'pot', 'chance']","['culture', 'awesome', 'management', 'decision', 'support', 'best', 'company', 'experience', 'request', 'like', 'favoritism', 'affect', 'lose', 'timely', 'growth', 'started', 'performing', 'lack', 'motivation', 'left', 'want', 'student', 'class', 'top', 'skill', 'top', 'hard']",2,0,0,0,0,1,1,1,0,core value energy common individual goal,downside understand skill resource like example better recruiting better management flower pot chance,culture awesome management decision support best company experience request like favoritism affect lose timely growth started performing lack motivation left want student class top skill top hard,6,13,27,"['core', 'value', 'energy', 'common', 'individual', 'goal', 'downside', 'understand', 'skill', 'resource', 'like', 'example', 'better', 'recruiting', 'better', 'management', 'flower', 'pot', 'chance']",core value energy common individual goal downside understand skill resource like example better recruiting better management flower pot chance,19,0,0,0,0.014286915771663189,0.01428642775863409,0.01428642775863409,0.014286641031503677,0.014286852441728115,0.014287088997662067,0.8714202046394348,0.014286547899246216,0.01428642775863409,0.01428642775863409,0.09100019186735153,0.12822170555591583,0.22472669184207916,0.0,0.0,0.0,0.2215675562620163,0.0,0.29869964718818665,0.0
U1362,100,1822,True,E,D,"Friends, lunches, OOCs, employee recognition, office outings","micromanagment, long hours, work life balance, office layout",when I first started here everyone made sure to make me feel welcome by sending personal messages and taking me to lunches (positive) ,5.0,4.0,4.5,1.04,Account Manager,Regional,Sales,Sales,Tampa (Frontage Road),Florida,U.S.A.,Collabera Inc.,1997,Female,White,Achieved,Achieved,1,1.0,1.0,2.333333333333333,2.6666666666666665,2.5,White,0,"['friend', 'lunch', 'oocs', 'recognition', 'office', 'outing']","['micromanagment', 'long', 'hour', 'life', 'balance', 'office', 'layout']","['started', 'sure', 'feel', 'welcome', 'sending', 'personal', 'message', 'taking', 'lunch', 'positive']",0,0,0,0,0,0,0,3,0,friend lunch oocs recognition office outing,micromanagment long hour life balance office layout,started sure feel welcome sending personal message taking lunch positive,6,7,10,"['friend', 'lunch', 'oocs', 'recognition', 'office', 'outing', 'micromanagment', 'long', 'hour', 'life', 'balance', 'office', 'layout']",friend lunch oocs recognition office outing micromanagment long hour life balance office layout,13,0,0,0,0.016668813303112984,0.016669942066073418,0.01666840724647045,0.016669858247041702,0.016667859628796577,0.01666964776813984,0.016669994220137596,0.8499782681465149,0.016668694093823433,0.01666848547756672,0.012515246868133545,0.012515099719166756,0.012515238486230373,0.2626436650753021,0.012515091337263584,0.012515079230070114,0.012515079230070114,0.386961966753006,0.012515083886682987,0.26278844475746155
U109,100,1187,True,C,C,"The reasons to work at Collabera are , Respect , culture , Value, People etc.  ",This is very difficult as i don't have any downsides to share currently. ,It's been 9 years now that i am part of this family. Have lots of stories however one that touched my heart was coordination between all internal departments. I am working for Operations and do need to connect with almost all departments and i really appreciate the team work and coordination to get a closure on any issue or items.  ,3.0,3.0,4.666666666666667,9.18,Senior Team Lead Operations,Business Core Services,Operations,Operations,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1985,Male,Asian,Achieved,Achieved,1,1.0,1.0,1.6666666666666667,1.3333333333333333,1.5,Asian,0,"['reason', 'respect', 'culture', 'value', 'etc']","['difficult', 'downside', 'share', 'currently']","['year', 'family', 'lot', 'story', 'touched', 'heart', 'coordination', 'internal', 'department', 'operation', 'need', 'connect', 'department', 'appreciate', 'team', 'coordination', 'closure', 'issue', 'item']",0,0,0,0,1,0,0,4,0,reason respect culture value etc,difficult downside share currently,year family lot story touched heart coordination internal department operation need connect department appreciate team coordination closure issue item,5,4,19,"['reason', 'respect', 'culture', 'value', 'etc', 'difficult', 'downside', 'share', 'currently']",reason respect culture value etc difficult downside share currently,9,0,0,0,0.016669537872076035,0.016671190038323402,0.016668299213051796,0.016670070588588715,0.016668882220983505,0.21576961874961853,0.5024346113204956,0.1651003211736679,0.016677269712090492,0.016670219600200653,0.6199893951416016,0.020002244040369987,0.02000078745186329,0.020003914833068848,0.02000070922076702,0.020003270357847214,0.02000151388347149,0.21999672055244446,0.020000718533992767,0.02000073902308941
U1101,100,272,True,E,G,the people are amazing to work with and there is good training ,you can work really hard and not make enough money,employee appreciation week makes us feel valued and makes us realize that we are noticed. ,5.0,7.0,3.333333333333333,1.56,Account Manager,Regional,Sales,Sales,Chicago (W Madison St),Illinois,U.S.A.,Collabera Inc.,1996,Female,White,Achieved,Achieved,1,1.0,1.0,1.6666666666666667,2.0,1.8333333333333333,White,0,"['amazing', 'training']","['hard', 'money']","['appreciation', 'week', 'make', 'feel', 'valued', 'make', 'realize', 'noticed']",0,0,0,0,0,0,3,0,0,amazing training,hard money,appreciation week make feel valued make realize noticed,2,2,8,"['amazing', 'training', 'hard', 'money']",amazing training hard money,4,1,1,0,0.3143942356109619,0.033338308334350586,0.03333384171128273,0.03333458676934242,0.41890716552734375,0.03333745896816254,0.03334088250994682,0.03333694115281105,0.03334277495741844,0.03333384916186333,0.033336836844682693,0.03333728387951851,0.03333461657166481,0.03333389014005661,0.033335257321596146,0.033335644751787186,0.03333389014005661,0.3314279317855835,0.40189075469970703,0.03333393111824989
U935,100,56284,True,F,H,Here in Collabera the work environment feels like home. Everybody is helpful.,"Nothing major to be highlighted, but a open and independent ground to all employees would be great ! Thanks","As most of us are aware of the initial phenomenon felt by everybody at a new platform like being comfortable with everyone takes considerable time.
Honestly it didn't take more than an hour for me to mix into the office environment and that is something I can never forget.",6.0,8.0,5.0,1.98,Executive Facilities Management,Global Business Services,Administration & Facilities,Facilities,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1999,Male,Asian,Not Applicable,Not Applicable,1,,,1.3333333333333333,0.6666666666666666,1.0,Asian,0,"['environment', 'feel', 'like', 'home', 'everybody', 'helpful']","['major', 'highlighted', 'open', 'independent', 'ground', 'thanks']","['aware', 'initial', 'phenomenon', 'felt', 'everybody', 'new', 'platform', 'like', 'comfortable', 'take', 'considerable', 'time', 'honestly', 'hour', 'mix', 'office', 'environment', 'forget']",0,0,0,0,0,0,1,2,0,environment feel like home everybody helpful,major highlighted open independent ground thanks,aware initial phenomenon felt everybody new platform like comfortable take considerable time honestly hour mix office environment forget,6,6,18,"['environment', 'feel', 'like', 'home', 'everybody', 'helpful', 'major', 'highlighted', 'open', 'independent', 'ground', 'thanks']",environment feel like home everybody helpful major highlighted open independent ground thanks,12,0,0,0,0.44282642006874084,0.014286521822214127,0.014290234073996544,0.014286519959568977,0.014286773279309273,0.014289227314293385,0.014286971651017666,0.01428801380097866,0.44285494089126587,0.014304363168776035,0.014332829043269157,0.4569096863269806,0.014329396188259125,0.014330720528960228,0.014326130971312523,0.4284543991088867,0.014326878823339939,0.014330904930830002,0.014329617843031883,0.014329456724226475
U160,100,59627,True,C,B,"
One thing i like about Collabera is that they have Good Incentives, Competitions, Awards for all of their employees which is Open for all specially the Presidents club. The ofc setup and environment is good to work. ","Hard work sometimes goes unnoticed due to favoritism or dislike towards a person and promotion gets hampered. No proper communication among sr. managers and the HR team specially when it comes to any issues or promotions. No proper road map provided for promotions.  No proper resolution or attention to such issues at all from.  One more Con would be that you can be a winner in such competitions only if you have a good running accounts, which otherwise no matter how hard you try, you will not overcome it. So again these competitions would be fruitful to limited set of audience and not to those supporting low sided business. This point of awards I am presenting from every persons perspective and not just my point.","One of the best experiences so far with Collabera is the PC awards. They give the best experience of a lifetime in such events by having trips. 2nd is the Blaze awards. These are some of the best things about Collabera which I admire. One of the negative experience is that when it comes to promotion cycles there is no proper roadmap and promotion is only measured based on numbers achieved irrespective of slow accounts given by managers. Effort level is not considered. I believe its really unfair as when a person is given a slow moving accounts and then expect high numbers and still donot give them the promotions even after working on those for 2 years stating numbers are not inline. Team size is also cut down, seniors are moved out due to slow accounts and then the expectation is to build a backup of yourself when the team consists only of 1-2 years old recruiters. HR does not have much say or take any action here. Favoritism is at the peak in some teams. Have experience this not once but twice during my tenure. ",3.0,2.0,4.666666666666667,7.62,Associate Delivery Manager,Regional,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1987,Female,Asian,Achieved,Achieved,1,1.0,1.0,1.3333333333333333,2.333333333333333,1.8333333333333333,Asian,0,"['thing', 'like', 'incentive', 'competition', 'award', 'open', 'specially', 'president', 'club', 'ofc', 'setup', 'environment']","['hard', 'go', 'unnoticed', 'favoritism', 'dislike', 'person', 'promotion', 'get', 'hampered', 'proper', 'communication', 'sr', 'manager', 'hr', 'team', 'specially', 'come', 'issue', 'promotion', 'proper', 'road', 'map', 'provided', 'promotion', 'proper', 'resolution', 'attention', 'issue', 'con', 'winner', 'competition', 'running', 'account', 'matter', 'hard', 'try', 'overcome', 'competition', 'fruitful', 'limited', 'set', 'audience', 'supporting', 'low', 'sided', 'business', 'point', 'award', 'presenting', 'person', 'perspective', 'point']","['best', 'experience', 'far', 'pc', 'award', 'best', 'experience', 'lifetime', 'event', 'having', 'trip', 'blaze', 'award', 'best', 'thing', 'admire', 'negative', 'experience', 'come', 'promotion', 'cycle', 'proper', 'roadmap', 'promotion', 'measured', 'based', 'number', 'achieved', 'irrespective', 'slow', 'account', 'given', 'manager', 'effort', 'level', 'considered', 'believe', 'unfair', 'person', 'given', 'slow', 'moving', 'account', 'expect', 'high', 'number', 'donot', 'promotion', 'year', 'stating', 'number', 'inline', 'team', 'size', 'cut', 'senior', 'moved', 'slow', 'account', 'expectation', 'build', 'backup', 'team', 'consists', 'year', 'old', 'recruiter', 'hr', 'action', 'favoritism', 'peak', 'team', 'experience', 'twice', 'tenure']",0,1,2,0,2,0,0,3,2,thing like incentive competition award open specially president club ofc setup environment,hard go unnoticed favoritism dislike person promotion get hampered proper communication sr manager hr team specially come issue promotion proper road map provided promotion proper resolution attention issue con winner competition running account matter hard try overcome competition fruitful limited set audience supporting low sided business point award presenting person perspective point,best experience far pc award best experience lifetime event having trip blaze award best thing admire negative experience come promotion cycle proper roadmap promotion measured based number achieved irrespective slow account given manager effort level considered believe unfair person given slow moving account expect high number donot promotion year stating number inline team size cut senior moved slow account expectation build backup team consists year old recruiter hr action favoritism peak team experience twice tenure,12,52,75,"['thing', 'like', 'incentive', 'competition', 'award', 'open', 'specially', 'president', 'club', 'ofc', 'setup', 'environment', 'hard', 'go', 'unnoticed', 'favoritism', 'dislike', 'person', 'promotion', 'get', 'hampered', 'proper', 'communication', 'sr', 'manager', 'hr', 'team', 'specially', 'come', 'issue', 'promotion', 'proper', 'road', 'map', 'provided', 'promotion', 'proper', 'resolution', 'attention', 'issue', 'con', 'winner', 'competition', 'running', 'account', 'matter', 'hard', 'try', 'overcome', 'competition', 'fruitful', 'limited', 'set', 'audience', 'supporting', 'low', 'sided', 'business', 'point', 'award', 'presenting', 'person', 'perspective', 'point']",thing like incentive competition award open specially president club ofc setup environment hard go unnoticed favoritism dislike person promotion get hampered proper communication sr manager hr team specially come issue promotion proper road map provided promotion proper resolution attention issue con winner competition running account matter hard try overcome competition fruitful limited set audience supporting low sided business point award presenting person perspective point,64,0,0,0,0.09634878486394882,0.0,0.0,0.0,0.0,0.3679409325122833,0.0,0.3553985059261322,0.13026823103427887,0.0,0.07745370268821716,0.0,0.49307963252067566,0.0,0.02569839358329773,0.2693386375904083,0.06136884540319443,0.0,0.06535506248474121,0.0
U782,100,10505,True,E,G,The best part of Collabera is how we allow individual's to be creative with their objectives and required tasks. I believe that often what most people are looking for is freedom to be creative.,Some processes have too many individuals involved which leads to a decision-by-committee bottleneck,"My best friend in the company is my Delivery Manager who lives in India and who I've only met 1 time in person. But I consider him to be one of my best friends inside/outside work, I trust him with everything, and I would do anything I could to help him. And yet we come from such different backgrounds and walks of life.. That's really cool.",5.0,7.0,4.166666666666667,2.38,Regional Sales Manager,Regional,Sales,Sales,Tampa (Frontage Road),Florida,U.S.A.,Collabera Inc.,1990,Male,White,Achieved,Not Achieved,1,1.0,0.0,1.6666666666666667,2.0,1.8333333333333333,White,0,"['best', 'allow', ""individual's"", 'creative', 'objective', 'required', 'task', 'believe', 'looking', 'freedom', 'creative']","['process', 'individual', 'involved', 'lead', 'decision-by-committee', 'bottleneck']","['best', 'friend', 'delivery', 'manager', 'life', 'india', 'met', 'time', 'person', 'consider', 'best', 'friend', 'inside', 'outside', 'trust', 'help', 'come', 'different', 'background', 'walk', 'life', 'cool']",1,1,1,0,0,0,1,8,0,best allow individual's creative objective required task believe looking freedom creative,process individual involved lead decision-by-committee bottleneck,best friend delivery manager life india met time person consider best friend inside outside trust help come different background walk life cool,11,6,22,"['best', 'allow', ""individual's"", 'creative', 'objective', 'required', 'task', 'believe', 'looking', 'freedom', 'creative', 'process', 'individual', 'involved', 'lead', 'decision-by-committee', 'bottleneck']",best allow individual's creative objective required task believe looking freedom creative process individual involved lead decision-by-committee bottleneck,17,0,0,0,0.0,0.0,0.2669829726219177,0.0,0.0,0.0,0.6663112044334412,0.0,0.0,0.0,0.016673848032951355,0.01667592115700245,0.016677729785442352,0.27934032678604126,0.016674097627401352,0.5872563719749451,0.016674097627401352,0.016678445041179657,0.016675258055329323,0.016673937439918518
U1557,100,11356,True,H,H,"Best work environment, great management and awesome colleagues",I cannot think of any downside at moment but we can surely improve a little on the micro management side.,I had the best induction in my entire career. I loved the environment it was fun being a part of induction training.,8.0,8.0,4.5,0.54,Executive Operations Support,GDC Corporate,Operations Management,Delivery Support,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1995,Male,Asian,Not Applicable,Not Applicable,1,,,2.333333333333333,2.0,2.166666666666667,Asian,0,"['best', 'environment', 'management', 'awesome', 'colleague']","['think', 'downside', 'moment', 'surely', 'improve', 'little', 'micro', 'management']","['best', 'induction', 'entire', 'career', 'loved', 'environment', 'fun', 'induction', 'training']",0,0,0,1,1,0,0,3,0,best environment management awesome colleague,think downside moment surely improve little micro management,best induction entire career loved environment fun induction training,5,8,9,"['best', 'environment', 'management', 'awesome', 'colleague', 'think', 'downside', 'moment', 'surely', 'improve', 'little', 'micro', 'management']",best environment management awesome colleague think downside moment surely improve little micro management,13,0,0,0,0.6753473877906799,0.016666967421770096,0.016667308285832405,0.01666986010968685,0.01666872948408127,0.19130289554595947,0.01667005755007267,0.016667239367961884,0.01667228899896145,0.016667259857058525,0.44484901428222656,0.01112077385187149,0.3549002707004547,0.011122134514153004,0.011122643016278744,0.12239861488342285,0.01112477295100689,0.011121255345642567,0.011120142415165901,0.011120402254164219
U1489,100,52990,True,E,E,I love the team environment - even during Covid I have always felt a sense of fellowship with leaders constantly calling out achievements both big and small,The starting base pay rates are a little low - although that is great incentive to set more meetings. ,"Competitive: I've experienced managers and teammates who are willing to adjust their schedules immediately in order to assist with setting meetings or completing meetings.
Responsive: I've had great success reaching out to multiple departments including payroll and IT to assist with issues. My needs and questions are always taken care of in a timely fashion",5.0,5.0,4.833333333333333,0.71,Associate Account Manager,Regional,Recruitment,Recruitment,Meridian (E. Monarch Sky Lane),Idaho,U.S.A.,Collabera Inc.,1990,Female,White,Not Applicable,Achieved,1,,1.0,1.0,1.0,1.0,White,0,"['love', 'team', 'environment', 'covid', 'felt', 'sense', 'fellowship', 'leader', 'constantly', 'calling', 'achievement', 'big', 'small']","['starting', 'base', 'pay', 'rate', 'little', 'low', 'incentive', 'set', 'meeting']","['competitive', 'experienced', 'manager', 'teammate', 'willing', 'adjust', 'schedule', 'immediately', 'order', 'assist', 'setting', 'meeting', 'completing', 'meeting', 'responsive', 'success', 'reaching', 'multiple', 'department', 'including', 'payroll', 'assist', 'issue', 'need', 'question', 'taken', 'care', 'timely', 'fashion']",0,2,0,0,0,0,0,3,1,love team environment covid felt sense fellowship leader constantly calling achievement big small,starting base pay rate little low incentive set meeting,competitive experienced manager teammate willing adjust schedule immediately order assist setting meeting completing meeting responsive success reaching multiple department including payroll assist issue need question taken care timely fashion,13,9,29,"['love', 'team', 'environment', 'covid', 'felt', 'sense', 'fellowship', 'leader', 'constantly', 'calling', 'achievement', 'big', 'small', 'starting', 'base', 'pay', 'rate', 'little', 'low', 'incentive', 'set', 'meeting']",love team environment covid felt sense fellowship leader constantly calling achievement big small starting base pay rate little low incentive set meeting,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2640083432197571,0.38751497864723206,0.0,0.29841145873069763,0.0,0.010001149028539658,0.010002564638853073,0.010003647767007351,0.12521705031394958,0.7947530746459961,0.010003696195781231,0.010001924820244312,0.01000587921589613,0.010004156269133091,0.010006872937083244
U1137,100,1869,True,F,F,Amazing experience as Collabera provides good growth opportunity,Difficult to manage Work Life balance because of night shift especially as we are working from home,Engaging and extremely competitive work we do here so at first it was very difficult to fit myself in but Collabera has provided me enough chances and backup,6.0,6.0,5.0,1.33,Technical Recruiter,Delivery- Global,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1996,Male,Asian,Not Achieved,Not Achieved,1,0.0,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,Asian,0,"['amazing', 'experience', 'provides', 'growth', 'opportunity']","['difficult', 'manage', 'life', 'balance', 'night', 'shift', 'especially', 'home']","['engaging', 'extremely', 'competitive', 'difficult', 'fit', 'provided', 'chance', 'backup']",0,0,0,1,0,0,1,2,0,amazing experience provides growth opportunity,difficult manage life balance night shift especially home,engaging extremely competitive difficult fit provided chance backup,5,8,8,"['amazing', 'experience', 'provides', 'growth', 'opportunity', 'difficult', 'manage', 'life', 'balance', 'night', 'shift', 'especially', 'home']",amazing experience provides growth opportunity difficult manage life balance night shift especially home,13,0,0,0,0.01667150855064392,0.016669755801558495,0.01666700467467308,0.016669539734721184,0.45672330260276794,0.016668204218149185,0.40992534160614014,0.016667954623699188,0.016669653356075287,0.016667751595377922,0.011111460626125336,0.01111163292080164,0.011111998930573463,0.011112633161246777,0.011111707426607609,0.011111930012702942,0.011111638508737087,0.5445458292961121,0.011111781001091003,0.36655935645103455
U1278,100,561,True,B,B,It is the best place to kick start your corporate career,"Night shift can be fun in the start, but you won't like to do forever","Whenever you feel low on energy , Collabera's event will never fail to uplift your energy and enthusiasm ",2.0,2.0,4.5,1.08,Technical Recruiter,Delivery- Global,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1997,Female,Asian,Achieved,Achieved,1,1.0,1.0,2.333333333333333,2.6666666666666665,2.5,Asian,0,"['best', 'place', 'kick', 'start', 'corporate', 'career']","['night', 'shift', 'fun', 'start', 'like', 'forever']","['feel', 'low', 'energy', 'event', 'fail', 'uplift', 'energy', 'enthusiasm']",0,0,0,0,0,0,0,0,0,best place kick start corporate career,night shift fun start like forever,feel low energy event fail uplift energy enthusiasm,6,6,8,"['best', 'place', 'kick', 'start', 'corporate', 'career', 'night', 'shift', 'fun', 'start', 'like', 'forever']",best place kick start corporate career night shift fun start like forever,12,0,0,0,0.014296959154307842,0.01429577637463808,0.01429437194019556,0.014295902103185654,0.8713301420211792,0.014301158487796783,0.014296948909759521,0.01429602038115263,0.014298218302428722,0.01429449301213026,0.29814040660858154,0.01429093535989523,0.014290820807218552,0.014290327206254005,0.014289715327322483,0.014292938634753227,0.014290900900959969,0.01428898237645626,0.01429529208689928,0.5875296592712402
